,Volatility_Copper_True_train,Volatility_Copper_3_train_LSTM,Volatility_Copper_5_train_LSTM,Volatility_Copper_7_train_LSTM,Volatility_Copper_9_train_LSTM,Volatility_Copper_11_train_LSTM,Volatility_Copper_13_train_LSTM,Volatility_Copper_15_train_LSTM
2010-06-16,0.3105942048367961,0.27910548,0.2674908,0.24571244,0.24662867,0.23705964,0.23805848,0.22522435
2010-06-17,0.3052156315940513,0.26565918,0.2652747,0.24909575,0.24406008,0.24032266,0.23058335,0.23043084
2010-06-18,0.27776653269169493,0.27651453,0.25062433,0.24799962,0.24574295,0.24259217,0.2212319,0.23792692
2010-06-21,0.26783951925931615,0.2671513,0.2568536,0.24530597,0.24924049,0.23438554,0.22232576,0.22532348
2010-06-22,0.28267443241582835,0.252036,0.25357783,0.24618785,0.250671,0.22501269,0.2283376,0.21726482
2010-06-23,0.27063905847354164,0.2641098,0.25064525,0.2494586,0.24050605,0.22717866,0.22017641,0.21645549
2010-06-24,0.25060302111523625,0.25500065,0.25272197,0.2511354,0.2296375,0.23363975,0.2127221,0.22154447
2010-06-25,0.2719820796872182,0.25451097,0.2558352,0.24044032,0.23353946,0.22475755,0.20988865,0.22122376
2010-06-28,0.25822771272687217,0.25760025,0.25700393,0.23083305,0.24263033,0.216916,0.21316381,0.22063553
2010-06-29,0.2577796391343059,0.26016694,0.24552874,0.23587584,0.23179655,0.21407375,0.21403813,0.22012243
2010-06-30,0.2620417540037937,0.26015416,0.23634152,0.24437828,0.22247866,0.21785393,0.21473165,0.22482856
2010-07-01,0.264786664955471,0.24657468,0.2431201,0.23188,0.22000682,0.21854648,0.21491806,0.21566406
2010-07-02,0.2641793872833923,0.2394205,0.25092188,0.22270446,0.22552593,0.21860984,0.21877456,0.20959692
2010-07-05,0.2461258105179245,0.25096202,0.23637661,0.22184023,0.22682102,0.21834525,0.21182156,0.22049177
2010-07-06,0.2419286209245902,0.2547875,0.22812548,0.22781387,0.22662358,0.22210117,0.20537336,0.22817759
2010-07-07,0.2567833290420686,0.23581083,0.22756323,0.2275779,0.22517844,0.21489671,0.21243337,0.2539052
2010-07-08,0.2600745870778496,0.23063691,0.23432896,0.22585142,0.22893815,0.20876105,0.21992806,0.25843474
2010-07-09,0.2318348797642286,0.23392253,0.23342776,0.22510831,0.22015771,0.21681218,0.2432764,0.26701078
2010-07-12,0.23522339604048423,0.23999758,0.23175195,0.22972357,0.21349184,0.22423682,0.25254524,0.28526288
2010-07-13,0.23767305592886437,0.23516043,0.23110192,0.22083282,0.224032,0.24762988,0.26233736,0.29534072
2010-07-14,0.24453461971114684,0.23552497,0.23632054,0.21428564,0.23300087,0.2549186,0.27831417,0.28697705
2010-07-15,0.2375021959780043,0.23501356,0.2260977,0.22556885,0.2593673,0.26347056,0.2890846,0.28647694
2010-07-16,0.23871428445920204,0.24176209,0.22017536,0.23396227,0.26491737,0.27962226,0.28407264,0.28173974
2010-07-19,0.23818034820895465,0.22656234,0.23315437,0.25860912,0.2716387,0.28985113,0.2813941,0.28733358
2010-07-20,0.24638665309110705,0.22294542,0.23991378,0.2618193,0.28779358,0.2844694,0.27525192,0.31875643
2010-07-21,0.22455305965914832,0.24140963,0.26557493,0.26833957,0.29851323,0.28298068,0.27767712,0.3383419
2010-07-22,0.22689345698032967,0.24172997,0.26518637,0.28575835,0.29061526,0.27793914,0.30342907,0.3328294
2010-07-23,0.249057786570517,0.27166456,0.27181166,0.29635385,0.28776574,0.28146678,0.32480887,0.32531592
2010-07-26,0.24630015646966694,0.26190516,0.29246083,0.28783092,0.2819702,0.3084137,0.32683167,0.3353334
2010-07-27,0.2849733077559543,0.27763477,0.30008322,0.28605923,0.28801018,0.3296869,0.32073694,0.3413323
2010-07-28,0.2663397856911002,0.2962801,0.29062262,0.28294307,0.32135934,0.32926705,0.32507727,0.34641606
2010-07-29,0.28475018226714166,0.30113277,0.29123664,0.2892889,0.34383598,0.32241017,0.3289625,0.34237814
2010-07-30,0.3069289663693471,0.28978252,0.28831932,0.31998768,0.3391023,0.32848024,0.3341815,0.3398533
2010-08-02,0.3085339412589163,0.29768816,0.29542693,0.34062746,0.3277239,0.33401722,0.33258733,0.32748157
2010-08-03,0.2925209759800582,0.29010445,0.33034235,0.33386654,0.33451205,0.3397897,0.32993543,0.32532495
2010-08-04,0.30366719665989095,0.30219102,0.34417614,0.32437986,0.34315526,0.33793473,0.31831503,0.33443224
2010-08-05,0.2948276783945337,0.33482018,0.33501038,0.33511242,0.35123998,0.33529776,0.3132077,0.33907142
2010-08-06,0.3090641136101363,0.34320417,0.32814708,0.34303936,0.34773263,0.32377928,0.31903845,0.34236866
2010-08-09,0.3547173462607327,0.33377403,0.34145346,0.34785694,0.34311423,0.31981897,0.3249689,0.3443769
2010-08-10,0.35456251787859694,0.33236638,0.34785596,0.3439531,0.32995525,0.3273539,0.33043098,0.34722835
2010-08-11,0.3391296178838934,0.34809223,0.35282168,0.34171432,0.32751146,0.33328947,0.33357745,0.34565505
2010-08-12,0.3382250465416604,0.34892318,0.34895247,0.33024073,0.33844775,0.3375496,0.33600277,0.34330425
2010-08-13,0.3591246026266919,0.35627976,0.34665245,0.3282767,0.3462047,0.33994117,0.33483928,0.3466056
2010-08-16,0.3585050943419539,0.34966743,0.33507627,0.33902982,0.3505183,0.34243238,0.3323434,0.34134492
2010-08-17,0.3653761872964757,0.35100934,0.3343866,0.3447005,0.35163885,0.34142128,0.3339487,0.33276543
2010-08-18,0.3575111807001923,0.33584625,0.3462619,0.3472816,0.35293216,0.33926326,0.3301448,0.31180805
2010-08-19,0.35869291304586526,0.34139752,0.34992677,0.3485675,0.3510814,0.3415489,0.32251906,0.30510813
2010-08-20,0.3411614382791034,0.351184,0.35252374,0.35121801,0.34862548,0.33766013,0.30353612,0.29421726
2010-08-23,0.3485194813587075,0.3515342,0.35417733,0.3496029,0.3515734,0.32972097,0.29307377,0.27671224
2010-08-24,0.3615134643401605,0.35586384,0.35652,0.34715652,0.347116,0.3110618,0.28195176,0.26871222
2010-08-25,0.36062662592633843,0.35694847,0.35479516,0.35053205,0.3381926,0.30159718,0.26681787,0.26822907
2010-08-26,0.36459340475596314,0.36009914,0.35253042,0.34600872,0.3167023,0.29119974,0.25778803,0.25795135
2010-08-27,0.36586241443312617,0.356972,0.35664365,0.33746266,0.3078932,0.27610284,0.25615746,0.25182986
2010-08-30,0.3691795439201163,0.35605243,0.3511827,0.31737202,0.29842862,0.2670342,0.24886179,0.23030217
2010-08-31,0.36539070905286686,0.36126754,0.34254318,0.31039914,0.2831298,0.2651384,0.24360284,0.19994278
2010-09-01,0.3641216998609289,0.35208988,0.3223148,0.30160746,0.2750256,0.2569672,0.22574854,0.18104167
2010-09-02,0.37057728019128133,0.34584936,0.31684032,0.28558987,0.27522525,0.25097883,0.19849083,0.17326146
2010-09-03,0.3597740264799125,0.3231986,0.3075133,0.2774295,0.2664842,0.23262122,0.17851698,0.1724625
2010-09-06,0.35209964305018737,0.3242677,0.2910389,0.2776564,0.2600331,0.20396474,0.16825335,0.16605291
2010-09-07,0.3251806089500533,0.3098809,0.2842482,0.2684573,0.23791346,0.18365219,0.16571918,0.16194203
2010-09-08,0.3303483206684996,0.2938412,0.28453293,0.26128498,0.20383683,0.17440706,0.1614162,0.15987252
2010-09-09,0.3140742290664502,0.2901408,0.2741417,0.24016698,0.18354885,0.1732653,0.1588262,0.15947382
2010-09-10,0.29467926686822776,0.29036075,0.2676062,0.20839271,0.18002611,0.16810386,0.15714344,0.15787579
2010-09-13,0.29429206396155616,0.27544618,0.24551022,0.18961972,0.18364862,0.16401991,0.15635791,0.16589846
2010-09-14,0.2955804681438534,0.27226156,0.21344745,0.18463834,0.17813396,0.16119792,0.15451911,0.15964165
2010-09-15,0.2766632551718351,0.24655142,0.19319312,0.18518928,0.17234074,0.1597349,0.16072229,0.14858074
2010-09-16,0.27592661855258827,0.20873444,0.1873818,0.17644994,0.167563,0.1577925,0.15634632,0.13515821
2010-09-17,0.2405305579825057,0.19273677,0.18858509,0.17022294,0.16552082,0.16436902,0.14641611,0.12886098
2010-09-20,0.1960798218510281,0.19441877,0.18152031,0.16779232,0.16366291,0.15994692,0.13324623,0.12392251
2010-09-21,0.19681072774934336,0.19419578,0.17593391,0.16678359,0.17167218,0.14985156,0.12550294,0.121686794
2010-09-22,0.19659534703233203,0.18345761,0.1723483,0.16430342,0.16496244,0.13690959,0.119762994,0.122937515
2010-09-23,0.1963557494187331,0.17760918,0.17163096,0.17189409,0.15149596,0.13004844,0.117361404,0.1257547
2010-09-24,0.18021393689360418,0.17682551,0.16941357,0.16456468,0.13636664,0.125316,0.118726574,0.12855427
2010-09-27,0.18030909828025335,0.17563052,0.17806152,0.15245831,0.13067198,0.12315909,0.12194087,0.12784675
2010-09-28,0.17809206027616245,0.17252532,0.16904648,0.1388788,0.12714992,0.1241677,0.1253014,0.13906543
2010-09-29,0.17737363618780352,0.18378937,0.1566042,0.13401537,0.12700179,0.12658577,0.12529542,0.14773613
2010-09-30,0.17309438086290727,0.17065893,0.14021465,0.12976691,0.12989365,0.12883444,0.13489139,0.1445225
2010-10-01,0.18959710073357092,0.15396816,0.13621753,0.12789111,0.13236694,0.12808734,0.1438174,0.13992682
2010-10-04,0.16378784129919352,0.14040491,0.13203247,0.12855437,0.13354068,0.137073,0.14252253,0.14331014
2010-10-05,0.1523556769070694,0.13865815,0.13038099,0.13029698,0.13115522,0.1454372,0.1385631,0.14750731
2010-10-06,0.13478992067955878,0.13605991,0.13163432,0.13198292,0.14213692,0.14397863,0.14032507,0.15134533
2010-10-07,0.14263608009923853,0.13221554,0.13337365,0.1299244,0.1509399,0.13993716,0.1434836,0.16476385
2010-10-08,0.13341072166870308,0.13429911,0.1353172,0.14142399,0.14709112,0.14179285,0.14723954,0.22333856
2010-10-11,0.1335595502764139,0.1364305,0.13307518,0.14973214,0.14118588,0.14529547,0.15963969,0.27893984
2010-10-12,0.13644156684939104,0.13778737,0.1468517,0.14512226,0.14459531,0.14908817,0.20720026,0.30642253
2010-10-13,0.1381411216789085,0.13522181,0.15370288,0.14008182,0.14958142,0.1612411,0.25844547,0.31050295
2010-10-14,0.1394616074261356,0.15160231,0.14777498,0.14476036,0.1541394,0.2086986,0.29443926,0.3114853
2010-10-15,0.1343732350472169,0.15644114,0.14323716,0.14985803,0.16780367,0.25916484,0.31013456,0.3114163
2010-10-18,0.15986306359169603,0.14840272,0.14887023,0.15353112,0.22453237,0.29260048,0.3149027,0.32197255
2010-10-19,0.15862528678609542,0.14333603,0.1538691,0.16608965,0.2770409,0.30388024,0.31268102,0.32546365
2010-10-20,0.14414958328907126,0.15433827,0.15775712,0.21833411,0.30493024,0.30663425,0.3168254,0.3233393
2010-10-21,0.14581080459884013,0.1577803,0.17203288,0.26945138,0.30884045,0.3058266,0.31816924,0.32389697
2010-10-22,0.15908334966762475,0.1603285,0.23040958,0.29583052,0.30652803,0.31363428,0.3161283,0.32336056
2010-10-25,0.1596671963421201,0.17776975,0.27830273,0.29775324,0.30537173,0.31787533,0.31508216,0.31483957
2010-10-26,0.16289602083401858,0.23929116,0.29521903,0.29883942,0.3176125,0.31702036,0.31319132,0.30748275
2010-10-27,0.18460539204764467,0.28199118,0.29611412,0.30173668,0.3245736,0.3170801,0.30537242,0.31435177
2010-10-28,0.2816028068651064,0.29538578,0.30035743,0.31502745,0.3238987,0.31642365,0.29761273,0.3192585
2010-10-29,0.30135366422273335,0.29656932,0.30607027,0.3214747,0.3238267,0.3097318,0.30135065,0.3198194
2010-11-01,0.3022740362891819,0.30506855,0.32110453,0.32080576,0.32361576,0.30298048,0.30640304,0.32214177
2010-11-02,0.30194339649812707,0.30907387,0.32624954,0.32213202,0.3163386,0.30792657,0.3090264,0.32060748
2010-11-03,0.31198800291769,0.32590896,0.32492128,0.32304412,0.30939394,0.31325248,0.3117985,0.33630595
2010-11-04,0.31616658972657485,0.3267359,0.32749143,0.3161095,0.31686002,0.3152531,0.3109905,0.34365016
2010-11-05,0.3359588173767044,0.32732877,0.32837206,0.30955666,0.3242537,0.31764993,0.3236217,0.34409064
2010-11-08,0.3349256876890454,0.33152044,0.32088864,0.31757316,0.32666218,0.31679577,0.33183628,0.34290272
2010-11-09,0.3339695144696775,0.3312223,0.31516394,0.32410458,0.32847136,0.33007166,0.33437476,0.3339801
2010-11-10,0.3389824287208012,0.32243443,0.32479668,0.3245931,0.32601285,0.3378814,0.3335269,0.33059937
2010-11-11,0.33856308417767034,0.31943697,0.33001676,0.32621488,0.34129578,0.33984667,0.3252209,0.33906293
2010-11-12,0.3276552197147644,0.33136135,0.3295841,0.32493672,0.35027543,0.33903325,0.31974086,0.3414288
2010-11-15,0.3247253774261257,0.33188075,0.331993,0.34091815,0.3510081,0.33082402,0.3245741,0.33080298
2010-11-16,0.34023300180593086,0.3322799,0.33022398,0.3481388,0.34786215,0.32615855,0.32791725,0.32603368
2010-11-17,0.34009508702280555,0.3359285,0.3475996,0.34747073,0.33749014,0.33234525,0.3212021,0.32095093
2010-11-18,0.3392669566154958,0.3325294,0.35279116,0.34534654,0.33323723,0.33575848,0.31586203,0.30777493
2010-11-19,0.34356017777111103,0.35376272,0.3514465,0.33696976,0.34274584,0.32802224,0.30984068,0.25300756
2010-11-22,0.33951924492289254,0.35247916,0.35063657,0.33378786,0.347781,0.32261422,0.2977888,0.21355744
2010-11-23,0.3662956047506625,0.3541419,0.3416143,0.34281403,0.33784336,0.31705654,0.25192016,0.19398063
2010-11-24,0.3624699090490262,0.35355514,0.33941114,0.3463098,0.33108327,0.30538315,0.21256773,0.18256353
2010-11-25,0.3621799730056646,0.34323385,0.34990805,0.33567566,0.32504648,0.25787133,0.18945096,0.1782594
2010-11-26,0.36180218809287334,0.34490445,0.35161242,0.33027467,0.3125838,0.21712577,0.17665999,0.17821793
2010-11-29,0.3495980457847834,0.3553347,0.34003386,0.32619154,0.2573542,0.19460659,0.17240405,0.18579829
2010-11-30,0.35203913764110617,0.35273284,0.33608186,0.314022,0.21236365,0.18294989,0.17389911,0.19143057
2010-12-01,0.36557384609541366,0.34079498,0.33204722,0.25937876,0.19320999,0.1793802,0.18241712,0.19537732
2010-12-02,0.3616853965005985,0.3417919,0.3190678,0.2173727,0.18979171,0.18001395,0.1897218,0.1959415
2010-12-03,0.34632403246153276,0.33507234,0.2640449,0.2004284,0.19273387,0.1866343,0.19455023,0.19535346
2010-12-06,0.3484906057135263,0.32106432,0.22017637,0.19389853,0.19498315,0.1921117,0.1951466,0.19273077
2010-12-07,0.3417509346740746,0.25734603,0.199886,0.19157606,0.19994488,0.19557,0.19382241,0.19385064
2010-12-08,0.32482656675623767,0.20462668,0.19260652,0.18814076,0.20057113,0.19589019,0.19097462,0.180268
2010-12-09,0.2194458400395278,0.20494488,0.19428933,0.19362564,0.20210919,0.19531748,0.19057524,0.17356172
2010-12-10,0.20294224738529462,0.20015883,0.19354033,0.19849208,0.20178536,0.19279431,0.17765346,0.17232387
2010-12-13,0.20934229505604193,0.19763732,0.20033701,0.2011905,0.20013158,0.1927922,0.16939105,0.17301539
2010-12-14,0.20052851497040233,0.19768338,0.20449051,0.20081182,0.19688573,0.18082006,0.16623881,0.17404594
2010-12-15,0.19995854180798936,0.2061964,0.20692484,0.1997588,0.1976189,0.17325267,0.16630097,0.16191451
2010-12-16,0.19998607337082833,0.2077251,0.20634523,0.19729407,0.18316603,0.17077887,0.16798499,0.15159702
2010-12-17,0.21073803155757517,0.21031845,0.20549014,0.19825304,0.17600012,0.17099923,0.15822369,0.14773598
2010-12-20,0.21079619180265732,0.20925207,0.20303226,0.1844494,0.17587873,0.17224622,0.1486543,0.14886603
2010-12-21,0.2134165887771152,0.20897742,0.2046422,0.17816423,0.17785671,0.16231704,0.14347823,0.15180781
2010-12-22,0.21150850052601347,0.20630018,0.18939003,0.17810297,0.17955258,0.15230903,0.14308941,0.15203848
2010-12-23,0.21150618673808472,0.20913705,0.18399024,0.17896119,0.16606008,0.14769521,0.14588544,0.15202442
2010-12-24,0.20794619570703624,0.19036973,0.18267438,0.17938566,0.15410589,0.14808105,0.14755103,0.15289626
2010-12-27,0.21258276450992472,0.18497321,0.18421566,0.16599685,0.1508049,0.15080172,0.14876021,0.15401606
2010-12-28,0.18181305807768747,0.18851286,0.18522091,0.15612039,0.15415852,0.15168232,0.14982784,0.1535624
2010-12-29,0.19044156981654295,0.1884641,0.17074239,0.15370524,0.15845749,0.15175141,0.15071346,0.16022822
2010-12-30,0.19102173572327383,0.18847758,0.16047092,0.1559451,0.15849596,0.15217146,0.1502754,0.16792178
2010-12-31,0.19040530282612586,0.1719372,0.15743752,0.15815277,0.15728405,0.15286028,0.1557779,0.17059286
2011-01-03,0.19062568488854695,0.15932506,0.1595804,0.15668495,0.15656933,0.15246288,0.1633344,0.17093894
2011-01-04,0.1627837570191019,0.16209409,0.1626055,0.15581468,0.15716116,0.15812954,0.16723983,0.16213797
2011-01-05,0.16174448078367684,0.16453774,0.16123563,0.15637049,0.15677734,0.16546257,0.16853113,0.20385964
2011-01-06,0.16465517341703514,0.16605452,0.16047995,0.15732697,0.16355605,0.16882473,0.16062479,0.28433427
2011-01-07,0.1667535960056821,0.16392627,0.16097152,0.15669808,0.17155707,0.1694795,0.19222362,0.3490456
2011-01-10,0.16811395856664,0.16322602,0.16202316,0.1635323,0.17406859,0.16202047,0.25692403,0.39916068
2011-01-11,0.1645010581705301,0.16470386,0.16139756,0.1708583,0.17361593,0.19404647,0.3196512,0.41967112
2011-01-12,0.16534388178658796,0.16561937,0.16916808,0.17257625,0.16359901,0.2598101,0.3756965,0.43083325
2011-01-13,0.16683338313762255,0.16432157,0.176227,0.17209283,0.20373678,0.32186946,0.41097617,0.430348
2011-01-14,0.16751307964989912,0.17432961,0.17750067,0.16336177,0.28108174,0.37592688,0.43018952,0.42531267
2011-01-17,0.1654079004101127,0.18042034,0.17711888,0.20214395,0.34453353,0.4072989,0.43128434,0.45394582
2011-01-18,0.17945608343153244,0.1798358,0.16721216,0.27401775,0.39545324,0.4225584,0.42274675,0.46973664
2011-01-19,0.18372586681163808,0.17974783,0.21326804,0.3341077,0.4173956,0.4231228,0.4413968,0.47279948
2011-01-20,0.18107094808536958,0.16921422,0.28723097,0.3811141,0.42559323,0.41769594,0.45506945,0.4754805
2011-01-21,0.18198205393377007,0.22023928,0.34067884,0.40061444,0.42292458,0.44099703,0.46022838,0.48304915
2011-01-24,0.1649028923361107,0.29625922,0.382121,0.41157636,0.41794485,0.45745254,0.4615798,0.49103674
2011-01-25,0.2617330002558421,0.34586698,0.39787143,0.4130207,0.44750705,0.46252885,0.46574783,0.4944443
2011-01-27,0.3454271642612299,0.38414913,0.41067535,0.41089478,0.46789962,0.4652877,0.4722603,0.4928162
2011-01-28,0.3666964828375987,0.39598033,0.41433448,0.44232997,0.47419563,0.47201166,0.4763525,0.4895285
2011-01-31,0.40485808597072215,0.41218716,0.4141566,0.46129522,0.47551927,0.4802865,0.47530717,0.49779814
2011-02-01,0.41121896880928155,0.41437292,0.44978946,0.4653612,0.48249513,0.48528257,0.47135457,0.5020191
2011-02-02,0.4274143901367239,0.416202,0.46325612,0.4680543,0.49316472,0.4849705,0.47722822,0.5012096
2011-02-03,0.4284735583006958,0.45274538,0.4674461,0.47698602,0.49890956,0.48188573,0.4816882,0.501645
2011-02-04,0.4292327655340463,0.46065307,0.47256237,0.4863104,0.49724895,0.4888207,0.48194942,0.49827617
2011-02-07,0.4819030306857828,0.4681615,0.48132887,0.49047107,0.4927516,0.49343532,0.48191124,0.4959216
2011-02-08,0.48277449341595147,0.473785,0.49061984,0.48935786,0.5025224,0.49398774,0.47856647,0.49625134
2011-02-09,0.48670695422885013,0.48315015,0.49482483,0.48630452,0.50920117,0.49465808,0.47563982,0.49452004
2011-02-10,0.4936198873734371,0.49151373,0.4939251,0.4961238,0.5091306,0.49173322,0.4751238,0.4965062
2011-02-11,0.5050372783333145,0.49557847,0.4915103,0.50137967,0.5088237,0.48943973,0.47378007,0.49597883
2011-02-14,0.5146006246014424,0.49516082,0.50253177,0.50062436,0.5049993,0.4896194,0.47565857,0.5108909
2011-02-15,0.5182789523873563,0.493679,0.50593615,0.5010891,0.5030913,0.48853415,0.475841,0.5198916
2011-02-16,0.5167726563231856,0.50560254,0.5055184,0.49818072,0.504288,0.49048394,0.48981842,0.5212604
2011-02-17,0.5146360701697185,0.50640064,0.50704265,0.4962863,0.5035871,0.49041992,0.4999928,0.48928556
2011-02-18,0.5302827621252431,0.50718373,0.50337636,0.4972271,0.5061761,0.50444084,0.50279206,0.43153843
2011-02-21,0.5307793726833915,0.5092335,0.5020787,0.49627867,0.5061158,0.5138887,0.47508687,0.40420923
2011-02-22,0.5302542941697382,0.5050725,0.50344133,0.49878082,0.52284056,0.5159996,0.42106113,0.35948962
2011-02-23,0.5327765875190562,0.5052075,0.5019831,0.49860176,0.53274035,0.48801035,0.38528222,0.33709303
2011-02-24,0.5277456474888673,0.5061624,0.50500935,0.5147377,0.5329222,0.435642,0.34508485,0.32198152
2011-02-25,0.5275694449637006,0.50413674,0.5042663,0.52319634,0.4973526,0.40233308,0.32112223,0.32030994
2011-02-28,0.5292219544721709,0.50795114,0.5216814,0.52307606,0.4353776,0.36120227,0.3065861,0.3229638
2011-03-01,0.5267123920620566,0.5059738,0.5274694,0.48953325,0.40323812,0.33715868,0.3050871,0.32086623
2011-03-02,0.5313693424966733,0.524423,0.5274828,0.43400773,0.36177438,0.32197422,0.30993566,0.3164883
2011-03-03,0.5290798552201473,0.52655226,0.49375743,0.40595636,0.34431988,0.3191492,0.31127635,0.3149358
2011-03-04,0.5533101840470556,0.52848196,0.43804199,0.36670977,0.3343099,0.3225933,0.3089447,0.31157532
2011-03-07,0.5547651791717862,0.48977432,0.413204,0.3473674,0.33664232,0.32226595,0.30693722,0.30355486
2011-03-08,0.5548238093009895,0.43853313,0.37121975,0.33621278,0.34235436,0.31863332,0.30342877,0.29733858
2011-03-09,0.5091369966445107,0.42189604,0.35450032,0.33753154,0.3405868,0.316583,0.29600102,0.29444927
2011-03-10,0.44375078359734643,0.3734156,0.3422416,0.3412274,0.33323666,0.31292018,0.28903836,0.29423186
2011-03-11,0.43267765690242654,0.3616081,0.34346548,0.33747044,0.3283786,0.30503505,0.2847829,0.2976302
2011-03-14,0.3726834724207111,0.34826016,0.34786618,0.33139035,0.32340428,0.29784518,0.28366876,0.28715682
2011-03-15,0.3695337653309524,0.35150856,0.34324512,0.32819024,0.3141141,0.29334298,0.2864761,0.27844244
2011-03-16,0.35439502219784846,0.35174254,0.33696872,0.32410637,0.30626887,0.2919949,0.2790672,0.29994112
2011-03-17,0.35901983046158115,0.3453572,0.33437026,0.31487915,0.30216366,0.29449058,0.27079016,0.32218903
2011-03-18,0.36039566121023114,0.34032407,0.3298934,0.30731302,0.30187437,0.28607664,0.28693575,0.32214764
2011-03-21,0.35247722722356156,0.338854,0.32036132,0.3038036,0.30590492,0.2773826,0.3079101,0.3164652
2011-03-22,0.34665668946558226,0.33291444,0.31337327,0.30328795,0.2955492,0.2946384,0.31375283,0.31850594
